pixel_x,pixel_y,pixel_value,db_value,surface_type
0,142,199,-5.490196078431371,debris_rock
0,143,186,-6.764705882352942,mixed_snow_ice
0,144,175,-7.843137254901961,mixed_snow_ice
0,145,142,-11.07843137254902,clean_glacier_ice
0,146,193,-6.078431372549019,debris_rock
0,147,189,-6.470588235294116,debris_rock
0,148,169,-8.43137254901961,mixed_snow_ice
0,149,191,-6.274509803921568,debris_rock
0,150,193,-6.078431372549019,debris_rock
0,151,212,-4.215686274509803,debris_rock
0,152,180,-7.352941176470587,mixed_snow_ice
0,153,215,-3.9215686274509807,debris_rock
0,154,196,-5.784313725490193,debris_rock
0,155,191,-6.274509803921568,debris_rock
0,156,202,-5.196078431372548,debris_rock
0,157,206,-4.803921568627452,debris_rock
0,158,202,-5.196078431372548,debris_rock
0,159,218,-3.627450980392158,debris_rock
0,160,215,-3.9215686274509807,debris_rock
0,161,187,-6.666666666666668,debris_rock
0,162,176,-7.745098039215687,mixed_snow_ice
0,163,178,-7.549019607843139,mixed_snow_ice
0,164,196,-5.784313725490193,debris_rock
0,165,178,-7.549019607843139,mixed_snow_ice
0,166,196,-5.784313725490193,debris_rock
0,167,170,-8.333333333333336,mixed_snow_ice
0,168,157,-9.607843137254902,clean_glacier_ice
0,169,122,-13.03921568627451,regular_glacier_ice
0,170,238,-1.6666666666666679,debris_rock
0,171,255,0.0,debris_rock
0,172,187,-6.666666666666668,debris_rock
0,173,181,-7.254901960784313,mixed_snow_ice
0,174,167,-8.627450980392158,mixed_snow_ice
0,175,105,-14.705882352941178,deep_glacier_ice
0,176,79,-17.254901960784313,deep_glacier_ice
0,177,91,-16.07843137254902,deep_glacier_ice
0,178,106,-14.607843137254902,regular_glacier_ice
0,179,186,-6.764705882352942,mixed_snow_ice
0,180,226,-2.8431372549019613,debris_rock
0,181,168,-8.529411764705884,mixed_snow_ice
0,182,188,-6.56862745098039,debris_rock
0,183,207,-4.7058823529411775,debris_rock
0,184,176,-7.745098039215687,mixed_snow_ice
0,185,154,-9.901960784313726,clean_glacier_ice
0,186,185,-6.862745098039216,mixed_snow_ice
0,187,188,-6.56862745098039,debris_rock
0,188,211,-4.313725490196081,debris_rock
0,189,192,-6.1764705882352935,debris_rock
0,190,235,-1.9607843137254903,debris_rock
0,191,192,-6.1764705882352935,debris_rock
0,192,178,-7.549019607843139,mixed_snow_ice
0,193,165,-8.823529411764707,clean_glacier_ice
0,194,156,-9.705882352941176,clean_glacier_ice
0,195,171,-8.235294117647062,mixed_snow_ice
0,196,149,-10.392156862745097,clean_glacier_ice
0,197,132,-12.058823529411763,regular_glacier_ice
0,198,189,-6.470588235294116,debris_rock
0,199,248,-0.6862745098039227,debris_rock
0,200,255,0.0,debris_rock
0,201,255,0.0,debris_rock
0,202,189,-6.470588235294116,debris_rock
0,203,255,0.0,debris_rock
0,204,255,0.0,debris_rock
0,205,186,-6.764705882352942,mixed_snow_ice
0,206,207,-4.7058823529411775,debris_rock
0,207,194,-5.980392156862745,debris_rock
0,208,150,-10.294117647058822,clean_glacier_ice
0,209,112,-14.019607843137255,regular_glacier_ice
0,210,160,-9.313725490196079,clean_glacier_ice
0,211,215,-3.9215686274509807,debris_rock
0,212,182,-7.156862745098039,mixed_snow_ice
0,213,232,-2.254901960784313,debris_rock
0,214,165,-8.823529411764707,clean_glacier_ice
0,215,175,-7.843137254901961,mixed_snow_ice
0,216,204,-5.0,debris_rock
0,217,181,-7.254901960784313,mixed_snow_ice
0,218,168,-8.529411764705884,mixed_snow_ice
0,219,187,-6.666666666666668,debris_rock
0,220,161,-9.215686274509805,clean_glacier_ice
0,221,159,-9.411764705882353,clean_glacier_ice
0,222,164,-8.92156862745098,clean_glacier_ice
1,0,164,-8.92156862745098,clean_glacier_ice
1,1,195,-5.882352941176471,debris_rock
1,2,148,-10.49019607843137,clean_glacier_ice
1,13,158,-9.509803921568627,clean_glacier_ice
1,14,158,-9.509803921568627,clean_glacier_ice
1,15,118,-13.431372549019608,regular_glacier_ice
1,16,121,-13.137254901960786,regular_glacier_ice
1,17,196,-5.784313725490193,debris_rock
1,18,205,-4.901960784313726,debris_rock
1,19,209,-4.509803921568629,debris_rock
1,20,189,-6.470588235294116,debris_rock
1,21,201,-5.2941176470588225,debris_rock
1,22,135,-11.76470588235294,regular_glacier_ice
1,24,185,-6.862745098039216,mixed_snow_ice
1,25,101,-15.098039215686274,deep_glacier_ice
1,26,111,-14.117647058823529,regular_glacier_ice
1,28,171,-8.235294117647062,mixed_snow_ice
1,37,165,-8.823529411764707,clean_glacier_ice
1,40,255,0.0,debris_rock
1,41,197,-5.686274509803919,debris_rock
1,42,199,-5.490196078431371,debris_rock
1,43,188,-6.56862745098039,debris_rock
1,44,240,-1.4705882352941195,debris_rock
1,45,190,-6.372549019607842,debris_rock
1,46,195,-5.882352941176471,debris_rock
1,47,173,-8.03921568627451,mixed_snow_ice
1,48,157,-9.607843137254902,clean_glacier_ice
1,49,141,-11.176470588235293,clean_glacier_ice
1,50,201,-5.2941176470588225,debris_rock
1,51,251,-0.3921568627451002,debris_rock
1,52,255,0.0,debris_rock
1,53,254,-0.09803921568627416,debris_rock
1,54,159,-9.411764705882353,clean_glacier_ice
1,55,136,-11.666666666666666,regular_glacier_ice
1,56,170,-8.333333333333336,mixed_snow_ice
1,57,173,-8.03921568627451,mixed_snow_ice
1,58,138,-11.470588235294118,clean_glacier_ice
1,59,157,-9.607843137254902,clean_glacier_ice
1,60,145,-10.784313725490197,clean_glacier_ice
1,61,137,-11.568627450980392,clean_glacier_ice
1,62,230,-2.450980392156861,debris_rock
1,63,255,0.0,debris_rock
1,64,220,-3.4313725490196063,debris_rock
1,65,223,-3.137254901960784,debris_rock
1,66,208,-4.607843137254903,debris_rock
1,67,199,-5.490196078431371,debris_rock
1,68,195,-5.882352941176471,debris_rock
1,69,203,-5.098039215686274,debris_rock
1,70,178,-7.549019607843139,mixed_snow_ice
1,71,213,-4.117647058823529,debris_rock
1,72,215,-3.9215686274509807,debris_rock
1,73,153,-10.0,clean_glacier_ice
1,74,182,-7.156862745098039,mixed_snow_ice
1,75,144,-10.882352941176471,clean_glacier_ice
1,76,178,-7.549019607843139,mixed_snow_ice
1,77,183,-7.0588235294117645,mixed_snow_ice
1,78,198,-5.588235294117645,debris_rock
1,79,234,-2.0588235294117645,debris_rock
1,80,198,-5.588235294117645,debris_rock
1,81,200,-5.392156862745097,debris_rock
1,82,196,-5.784313725490193,debris_rock
1,83,168,-8.529411764705884,mixed_snow_ice
1,84,205,-4.901960784313726,debris_rock
1,85,171,-8.235294117647062,mixed_snow_ice
1,86,178,-7.549019607843139,mixed_snow_ice
1,87,161,-9.215686274509805,clean_glacier_ice
1,88,183,-7.0588235294117645,mixed_snow_ice
1,89,190,-6.372549019607842,debris_rock
1,90,196,-5.784313725490193,debris_rock
1,91,168,-8.529411764705884,mixed_snow_ice
1,92,182,-7.156862745098039,mixed_snow_ice
1,93,159,-9.411764705882353,clean_glacier_ice
1,94,171,-8.235294117647062,mixed_snow_ice
1,95,185,-6.862745098039216,mixed_snow_ice
1,96,181,-7.254901960784313,mixed_snow_ice
1,97,186,-6.764705882352942,mixed_snow_ice
1,98,202,-5.196078431372548,debris_rock
1,99,224,-3.0392156862745097,debris_rock
1,100,202,-5.196078431372548,debris_rock
1,101,217,-3.7254901960784323,debris_rock
1,102,200,-5.392156862745097,debris_rock
1,103,198,-5.588235294117645,debris_rock
1,104,198,-5.588235294117645,debris_rock
1,105,213,-4.117647058823529,debris_rock
1,106,210,-4.411764705882355,debris_rock
1,107,141,-11.176470588235293,clean_glacier_ice
1,108,162,-9.11764705882353,clean_glacier_ice
1,109,114,-13.823529411764705,regular_glacier_ice
1,110,164,-8.92156862745098,clean_glacier_ice
1,111,136,-11.666666666666666,regular_glacier_ice
1,112,255,0.0,debris_rock
1,113,255,0.0,debris_rock
1,114,223,-3.137254901960784,debris_rock
1,115,240,-1.4705882352941195,debris_rock
1,116,196,-5.784313725490193,debris_rock
1,117,168,-8.529411764705884,mixed_snow_ice
1,118,127,-12.549019607843137,regular_glacier_ice
1,119,161,-9.215686274509805,clean_glacier_ice
1,120,153,-10.0,clean_glacier_ice
1,121,211,-4.313725490196081,debris_rock
1,122,229,-2.5490196078431353,debris_rock
1,123,206,-4.803921568627452,debris_rock
1,124,189,-6.470588235294116,debris_rock
1,125,180,-7.352941176470587,mixed_snow_ice
1,126,200,-5.392156862745097,debris_rock
1,127,203,-5.098039215686274,debris_rock
1,128,255,0.0,debris_rock
1,129,255,0.0,debris_rock
1,130,250,-0.49019607843137436,debris_rock
1,131,203,-5.098039215686274,debris_rock
1,132,160,-9.313725490196079,clean_glacier_ice
1,133,151,-10.196078431372548,clean_glacier_ice
1,134,177,-7.647058823529413,mixed_snow_ice
1,135,239,-1.5686274509803937,debris_rock
1,136,222,-3.235294117647058,debris_rock
1,137,156,-9.705882352941176,clean_glacier_ice
1,138,178,-7.549019607843139,mixed_snow_ice
1,139,204,-5.0,debris_rock
1,140,252,-0.2941176470588225,debris_rock
1,141,247,-0.7843137254901968,debris_rock
1,142,174,-7.9411764705882355,mixed_snow_ice
1,143,196,-5.784313725490193,debris_rock
1,144,203,-5.098039215686274,debris_rock
1,145,247,-0.7843137254901968,debris_rock
1,146,230,-2.450980392156861,debris_rock
1,147,234,-2.0588235294117645,debris_rock
1,148,255,0.0,debris_rock
1,149,172,-8.137254901960784,mixed_snow_ice
1,150,161,-9.215686274509805,clean_glacier_ice
1,151,112,-14.019607843137255,regular_glacier_ice
1,152,195,-5.882352941176471,debris_rock
1,153,199,-5.490196078431371,debris_rock
1,154,234,-2.0588235294117645,debris_rock
1,155,200,-5.392156862745097,debris_rock
1,156,192,-6.1764705882352935,debris_rock
1,157,157,-9.607843137254902,clean_glacier_ice
1,158,184,-6.96078431372549,mixed_snow_ice
1,159,175,-7.843137254901961,mixed_snow_ice
1,160,193,-6.078431372549019,debris_rock
1,161,160,-9.313725490196079,clean_glacier_ice
1,162,167,-8.627450980392158,mixed_snow_ice
1,163,161,-9.215686274509805,clean_glacier_ice
1,164,140,-11.274509803921568,clean_glacier_ice
1,165,127,-12.549019607843137,regular_glacier_ice
1,166,155,-9.803921568627452,clean_glacier_ice
1,178,171,-8.235294117647062,mixed_snow_ice
1,179,175,-7.843137254901961,mixed_snow_ice
1,180,157,-9.607843137254902,clean_glacier_ice
1,181,147,-10.588235294117649,clean_glacier_ice
1,182,210,-4.411764705882355,debris_rock
1,183,181,-7.254901960784313,mixed_snow_ice
1,184,138,-11.470588235294118,clean_glacier_ice
1,185,129,-12.352941176470589,regular_glacier_ice
1,186,174,-7.9411764705882355,mixed_snow_ice
1,187,178,-7.549019607843139,mixed_snow_ice
1,190,203,-5.098039215686274,debris_rock
1,191,134,-11.862745098039214,regular_glacier_ice
1,192,160,-9.313725490196079,clean_glacier_ice
1,198,214,-4.019607843137255,debris_rock
1,199,146,-10.686274509803923,clean_glacier_ice
1,200,233,-2.1568627450980387,debris_rock
1,202,209,-4.509803921568629,debris_rock
1,203,224,-3.0392156862745097,debris_rock
1,204,212,-4.215686274509803,debris_rock
1,205,217,-3.7254901960784323,debris_rock
1,206,184,-6.96078431372549,mixed_snow_ice
1,207,180,-7.352941176470587,mixed_snow_ice
1,208,166,-8.725490196078432,clean_glacier_ice
1,209,221,-3.333333333333332,debris_rock
1,210,206,-4.803921568627452,debris_rock
1,211,176,-7.745098039215687,mixed_snow_ice
1,212,188,-6.56862745098039,debris_rock
1,213,183,-7.0588235294117645,mixed_snow_ice
1,214,142,-11.07843137254902,clean_glacier_ice
1,215,146,-10.686274509803923,clean_glacier_ice
1,216,200,-5.392156862745097,debris_rock
1,217,230,-2.450980392156861,debris_rock
1,218,228,-2.6470588235294095,debris_rock
1,219,128,-12.450980392156863,regular_glacier_ice
1,220,125,-12.745098039215687,regular_glacier_ice
1,221,153,-10.0,clean_glacier_ice
1,222,185,-6.862745098039216,mixed_snow_ice
2,0,132,-12.058823529411763,regular_glacier_ice
2,1,175,-7.843137254901961,mixed_snow_ice
2,2,197,-5.686274509803919,debris_rock
2,3,181,-7.254901960784313,mixed_snow_ice
2,4,210,-4.411764705882355,debris_rock
2,5,242,-1.2745098039215712,debris_rock
2,6,240,-1.4705882352941195,debris_rock
2,7,241,-1.3725490196078454,debris_rock
2,8,219,-3.529411764705884,debris_rock
2,9,224,-3.0392156862745097,debris_rock
2,10,197,-5.686274509803919,debris_rock
2,11,192,-6.1764705882352935,debris_rock
2,12,198,-5.588235294117645,debris_rock
2,13,215,-3.9215686274509807,debris_rock
2,14,219,-3.529411764705884,debris_rock
2,15,159,-9.411764705882353,clean_glacier_ice
2,16,180,-7.352941176470587,mixed_snow_ice
2,17,184,-6.96078431372549,mixed_snow_ice
2,18,197,-5.686274509803919,debris_rock
2,19,186,-6.764705882352942,mixed_snow_ice
2,20,202,-5.196078431372548,debris_rock
2,21,180,-7.352941176470587,mixed_snow_ice
2,22,193,-6.078431372549019,debris_rock
2,23,192,-6.1764705882352935,debris_rock
2,24,202,-5.196078431372548,debris_rock
2,25,170,-8.333333333333336,mixed_snow_ice
2,26,188,-6.56862745098039,debris_rock
2,27,170,-8.333333333333336,mixed_snow_ice
2,28,229,-2.5490196078431353,debris_rock
2,29,191,-6.274509803921568,debris_rock
2,30,178,-7.549019607843139,mixed_snow_ice
2,31,205,-4.901960784313726,debris_rock
2,32,207,-4.7058823529411775,debris_rock
2,33,194,-5.980392156862745,debris_rock
2,34,174,-7.9411764705882355,mixed_snow_ice
2,35,184,-6.96078431372549,mixed_snow_ice
2,36,191,-6.274509803921568,debris_rock
2,37,193,-6.078431372549019,debris_rock
2,38,184,-6.96078431372549,mixed_snow_ice
2,39,176,-7.745098039215687,mixed_snow_ice
2,40,208,-4.607843137254903,debris_rock
2,41,215,-3.9215686274509807,debris_rock
2,42,210,-4.411764705882355,debris_rock
2,43,157,-9.607843137254902,clean_glacier_ice
2,44,182,-7.156862745098039,mixed_snow_ice
2,45,181,-7.254901960784313,mixed_snow_ice
2,46,189,-6.470588235294116,debris_rock
2,47,189,-6.470588235294116,debris_rock
2,48,223,-3.137254901960784,debris_rock
2,49,157,-9.607843137254902,clean_glacier_ice
2,50,131,-12.15686274509804,regular_glacier_ice
2,51,128,-12.450980392156863,regular_glacier_ice
2,52,105,-14.705882352941178,deep_glacier_ice
2,53,174,-7.9411764705882355,mixed_snow_ice
2,54,255,0.0,debris_rock
2,55,255,0.0,debris_rock
2,56,255,0.0,debris_rock
2,57,255,0.0,debris_rock
2,58,237,-1.764705882352942,debris_rock
2,59,215,-3.9215686274509807,debris_rock
2,60,146,-10.686274509803923,clean_glacier_ice
2,61,160,-9.313725490196079,clean_glacier_ice
2,62,199,-5.490196078431371,debris_rock
2,63,209,-4.509803921568629,debris_rock
2,64,217,-3.7254901960784323,debris_rock
2,65,219,-3.529411764705884,debris_rock
2,66,236,-1.8627450980392162,debris_rock
2,67,255,0.0,debris_rock
2,68,255,0.0,debris_rock
2,69,255,0.0,debris_rock
2,70,255,0.0,debris_rock
2,71,222,-3.235294117647058,debris_rock
2,72,164,-8.92156862745098,clean_glacier_ice
2,73,115,-13.72549019607843,regular_glacier_ice
2,74,120,-13.23529411764706,regular_glacier_ice
2,75,125,-12.745098039215687,regular_glacier_ice
2,76,144,-10.882352941176471,clean_glacier_ice
2,77,201,-5.2941176470588225,debris_rock
2,78,177,-7.647058823529413,mixed_snow_ice
2,79,217,-3.7254901960784323,debris_rock
2,80,222,-3.235294117647058,debris_rock
2,81,186,-6.764705882352942,mixed_snow_ice
2,82,203,-5.098039215686274,debris_rock
2,83,199,-5.490196078431371,debris_rock
2,84,180,-7.352941176470587,mixed_snow_ice
2,85,168,-8.529411764705884,mixed_snow_ice
2,86,177,-7.647058823529413,mixed_snow_ice
2,87,230,-2.450980392156861,debris_rock
2,88,255,0.0,debris_rock
2,89,255,0.0,debris_rock
2,90,227,-2.745098039215687,debris_rock
2,91,164,-8.92156862745098,clean_glacier_ice
2,92,148,-10.49019607843137,clean_glacier_ice
2,93,122,-13.03921568627451,regular_glacier_ice
2,94,205,-4.901960784313726,debris_rock
2,95,229,-2.5490196078431353,debris_rock
2,96,236,-1.8627450980392162,debris_rock
2,97,223,-3.137254901960784,debris_rock
2,98,213,-4.117647058823529,debris_rock
2,99,194,-5.980392156862745,debris_rock
2,100,181,-7.254901960784313,mixed_snow_ice
2,101,177,-7.647058823529413,mixed_snow_ice
2,102,168,-8.529411764705884,mixed_snow_ice
2,103,174,-7.9411764705882355,mixed_snow_ice
2,104,110,-14.215686274509803,regular_glacier_ice
2,105,90,-16.176470588235293,deep_glacier_ice
2,106,85,-16.666666666666668,deep_glacier_ice
2,119,254,-0.09803921568627416,debris_rock
2,120,121,-13.137254901960786,regular_glacier_ice
2,121,103,-14.901960784313726,deep_glacier_ice
2,122,135,-11.76470588235294,regular_glacier_ice
2,123,152,-10.098039215686274,clean_glacier_ice
2,124,165,-8.823529411764707,clean_glacier_ice
2,125,148,-10.49019607843137,clean_glacier_ice
2,126,147,-10.588235294117649,clean_glacier_ice
2,127,172,-8.137254901960784,mixed_snow_ice
2,128,104,-14.803921568627452,deep_glacier_ice
2,129,189,-6.470588235294116,debris_rock
2,133,108,-14.411764705882353,regular_glacier_ice
2,134,104,-14.803921568627452,deep_glacier_ice
2,140,198,-5.588235294117645,debris_rock
2,141,180,-7.352941176470587,mixed_snow_ice
2,142,172,-8.137254901960784,mixed_snow_ice
2,145,217,-3.7254901960784323,debris_rock
2,146,233,-2.1568627450980387,debris_rock
2,147,199,-5.490196078431371,debris_rock
2,148,200,-5.392156862745097,debris_rock
2,149,177,-7.647058823529413,mixed_snow_ice
2,150,154,-9.901960784313726,clean_glacier_ice
2,151,231,-2.352941176470587,debris_rock
2,152,192,-6.1764705882352935,debris_rock
2,153,140,-11.274509803921568,clean_glacier_ice
2,154,155,-9.803921568627452,clean_glacier_ice
2,155,166,-8.725490196078432,clean_glacier_ice
2,156,161,-9.215686274509805,clean_glacier_ice
2,157,166,-8.725490196078432,clean_glacier_ice
2,158,124,-12.843137254901961,regular_glacier_ice
2,159,211,-4.313725490196081,debris_rock
2,160,230,-2.450980392156861,debris_rock
2,161,155,-9.803921568627452,clean_glacier_ice
2,162,158,-9.509803921568627,clean_glacier_ice
2,163,174,-7.9411764705882355,mixed_snow_ice
2,164,167,-8.627450980392158,mixed_snow_ice
2,165,141,-11.176470588235293,clean_glacier_ice
2,166,151,-10.196078431372548,clean_glacier_ice
2,167,133,-11.960784313725489,regular_glacier_ice
2,168,116,-13.627450980392156,regular_glacier_ice
2,169,135,-11.76470588235294,regular_glacier_ice
2,170,170,-8.333333333333336,mixed_snow_ice
2,171,213,-4.117647058823529,debris_rock
2,172,200,-5.392156862745097,debris_rock
2,173,198,-5.588235294117645,debris_rock
2,174,226,-2.8431372549019613,debris_rock
2,175,215,-3.9215686274509807,debris_rock
2,176,172,-8.137254901960784,mixed_snow_ice
2,177,184,-6.96078431372549,mixed_snow_ice
2,178,214,-4.019607843137255,debris_rock
2,179,227,-2.745098039215687,debris_rock
2,180,149,-10.392156862745097,clean_glacier_ice
2,181,188,-6.56862745098039,debris_rock
2,182,175,-7.843137254901961,mixed_snow_ice
2,183,193,-6.078431372549019,debris_rock
2,184,202,-5.196078431372548,debris_rock
2,185,211,-4.313725490196081,debris_rock
2,186,187,-6.666666666666668,debris_rock
2,187,209,-4.509803921568629,debris_rock
2,188,208,-4.607843137254903,debris_rock
2,189,199,-5.490196078431371,debris_rock
2,190,185,-6.862745098039216,mixed_snow_ice
2,191,205,-4.901960784313726,debris_rock
2,192,176,-7.745098039215687,mixed_snow_ice
2,193,245,-0.9803921568627452,debris_rock
2,194,164,-8.92156862745098,clean_glacier_ice
2,195,154,-9.901960784313726,clean_glacier_ice
2,196,183,-7.0588235294117645,mixed_snow_ice
2,197,213,-4.117647058823529,debris_rock
2,198,174,-7.9411764705882355,mixed_snow_ice
2,199,160,-9.313725490196079,clean_glacier_ice
2,200,198,-5.588235294117645,debris_rock
2,201,182,-7.156862745098039,mixed_snow_ice
2,202,175,-7.843137254901961,mixed_snow_ice
2,203,195,-5.882352941176471,debris_rock
2,204,169,-8.43137254901961,mixed_snow_ice
2,205,183,-7.0588235294117645,mixed_snow_ice
2,206,199,-5.490196078431371,debris_rock
2,207,193,-6.078431372549019,debris_rock
2,208,169,-8.43137254901961,mixed_snow_ice
2,209,194,-5.980392156862745,debris_rock
2,210,169,-8.43137254901961,mixed_snow_ice
2,211,168,-8.529411764705884,mixed_snow_ice
2,212,184,-6.96078431372549,mixed_snow_ice
2,213,170,-8.333333333333336,mixed_snow_ice
2,214,139,-11.372549019607844,clean_glacier_ice
2,215,82,-16.96078431372549,deep_glacier_ice
2,216,84,-16.764705882352942,deep_glacier_ice
2,217,78,-17.352941176470587,deep_glacier_ice
2,218,108,-14.411764705882353,regular_glacier_ice
2,219,252,-0.2941176470588225,debris_rock
2,220,255,0.0,debris_rock
2,221,255,0.0,debris_rock
2,222,255,0.0,debris_rock
3,0,204,-5.0,debris_rock
3,1,215,-3.9215686274509807,debris_rock
3,2,184,-6.96078431372549,mixed_snow_ice
3,3,180,-7.352941176470587,mixed_snow_ice
3,4,187,-6.666666666666668,debris_rock
3,5,190,-6.372549019607842,debris_rock
3,6,213,-4.117647058823529,debris_rock
3,7,255,0.0,debris_rock
3,8,255,0.0,debris_rock
3,9,255,0.0,debris_rock
3,10,210,-4.411764705882355,debris_rock
3,11,218,-3.627450980392158,debris_rock
3,12,215,-3.9215686274509807,debris_rock
3,13,200,-5.392156862745097,debris_rock
3,14,191,-6.274509803921568,debris_rock
3,15,198,-5.588235294117645,debris_rock
3,16,158,-9.509803921568627,clean_glacier_ice
3,17,138,-11.470588235294118,clean_glacier_ice
3,18,136,-11.666666666666666,regular_glacier_ice
3,19,138,-11.470588235294118,clean_glacier_ice
3,20,123,-12.941176470588236,regular_glacier_ice
3,21,203,-5.098039215686274,debris_rock
3,22,223,-3.137254901960784,debris_rock
3,23,168,-8.529411764705884,mixed_snow_ice
